tunnel,airfoil,polar,geom_key,Re,Re_bin,alpha,WT_CL,WT_CD,NF_CL,NF_CD,NF_conf,dCL,err_CD,XF_CL,XF_CD,xf_converged,err_CD_NF_WT,err_CD_XF_WT,err_CD_NF_XF,dCL_NF_WT,dCL_XF_WT,dCL_NF_XF
UIUC,s6063,s6063|S6063.DRG|200100,s6063,200100,200k,7.37,0.725,0.0227,0.8989912019577099,0.0287200038263244,0.8663731453771033,0.1739912019577099,0.2651984064460125,0.9039,0.03475,True,0.26519840644600867,0.5308370044052864,-0.17352506974606055,0.1739912019577099,0.17890000000000006,-0.004908798042290163
UIUC,s6063,s6063|S6063.DRG|200100,s6063,200100,200k,8.4,0.818,0.0344,0.9701478878612316,0.0441873097233512,0.4710023949250372,0.1521478878612318,0.2845148175392802,,,False,0.28451481753927904,,,0.15214788786123168,,
UIUC,s6063,s6063|S6063.DRG|200100,s6063,200100,200k,9.44,0.896,0.0797,0.954599768795542,0.0643869337331963,0.1858244984332538,0.0585997687955418,-0.192133830198289,,,False,-0.19213383019828972,,,0.05859976879554196,,
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,-4.91,-0.448,0.0179,-0.3941968457012564,0.0263375254645194,0.1458768001109714,0.0538031542987435,0.4713701376826484,,,False,0.47137013768264807,,,0.053803154298743605,,
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,-3.86,-0.352,0.0135,-0.2926272122994106,0.0154204873408,0.5881726635144854,0.0593727877005894,0.1422583215407429,,,False,0.14225832154074072,,,0.0593727877005894,,
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,-2.86,-0.257,0.0115,-0.1738980848108658,0.0116352488186697,0.823088547135096,0.0831019151891341,0.0117607668408464,-0.2001,0.01249,True,0.011760766840843543,0.08608695652173909,-0.06843484238032817,0.0831019151891342,0.056900000000000006,0.0262019151891342
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,-1.84,-0.163,0.0094,-0.0528965099136092,0.007167158998614,0.8868888676930803,0.1101034900863907,-0.2375362767431863,-0.0425,0.01007,True,-0.23753627674319147,0.0712765957446809,-0.2882662364832175,0.11010349008639081,0.1205,-0.0103965099136092
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,-0.81,-0.043,0.0064,0.1077506222479113,0.0065375444164403,0.9288391765572774,0.1507506222479113,0.021491315068808,0.1325,0.00646,True,0.02149131506879682,0.009374999999999889,0.012003779634721417,0.1507506222479113,0.1755,-0.0247493777520887
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,0.23,0.102,0.006,0.2347034208034325,0.0064820791916338,0.94089360366488,0.1327034208034325,0.080346531938981,0.2381,0.00632,True,0.08034653193896664,0.05333333333333333,0.025645441714208836,0.1327034208034325,0.1361,-0.003396579196567495
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,1.27,0.188,0.0064,0.3344980980132683,0.0065771742780376,0.9495185776656616,0.1464980980132683,0.0276834809433823,0.334,0.00647,True,0.027683480943374913,0.010937499999999961,0.016564803406120508,0.1464980980132683,0.14600000000000002,0.0004980980132682777
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,2.26,0.286,0.0068,0.4301535837324542,0.0068238032221381,0.9544557396423888,0.1441535837324542,0.003500473843844,0.4331,0.00682,True,0.0035004738438383295,0.002941176470588243,0.0005576572050000863,0.14415358373245424,0.1471,-0.0029464162675457706
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,3.29,0.41,0.0077,0.5309506674198495,0.0075974513458013,0.9538549903063452,0.1209506674198495,-0.0133180070387799,0.535,0.00778,True,-0.013318007038792268,0.010389610389610305,-0.02346383730060409,0.12095066741984956,0.12500000000000006,-0.0040493325801505
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,4.32,0.507,0.0103,0.6350758382662326,0.0099582983092982,0.9474638638218424,0.1280758382662326,-0.0331749214273561,0.634,0.00986,True,-0.033174921427359165,-0.04271844660194169,0.009969402565740368,0.1280758382662326,0.127,0.0010758382662325872
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,5.37,0.596,0.0139,0.7274663822253685,0.0139550839784867,0.9515171250075216,0.1314663822253685,0.003962876150127,0.7278,0.01436,True,0.003962876150122343,0.03309352517985614,-0.028197494534352354,0.13146638222536855,0.13180000000000003,-0.00033361777463147835
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,6.37,0.682,0.0174,0.819668536429844,0.0176289877280368,0.9398500291899644,0.137668536429844,0.0131602142549933,0.8169,0.02083,True,0.01316021425498856,0.19712643678160935,-0.15367317676251566,0.137668536429844,0.1348999999999999,0.002768536429844093
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,7.4,0.764,0.0225,0.911469630623487,0.0232622802632356,0.8801652891450028,0.1474696306234869,0.0338791228104712,0.9122,0.02794,True,0.03387912281047114,0.2417777777777778,-0.16742017669163922,0.14746963062348695,0.1482,-0.0007303693765130514
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,8.43,0.845,0.0342,0.9941709766032631,0.0315249958710227,0.6862817479060207,0.1491709766032631,-0.0782164949993347,,,False,-0.07821649499933633,,,0.14917097660326317,,
UIUC,s6063,s6063|S6063.DRG|300600,s6063,300600,300-400k,9.44,0.913,0.0769,1.0412965374331788,0.0463234956788446,0.3546126219740143,0.1282965374331788,-0.3976138403271174,,,False,-0.39761384032711833,,,0.12829653743317881,,
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,-4.0,-0.188,0.0277,-0.303672816044848,0.0360986565636766,0.8605516585645752,-0.115672816044848,0.3032005979666672,-0.3165,0.03859,True,0.30320059796666426,0.39314079422382675,-0.06455930127813944,-0.11567281604484803,-0.1285,0.012827183955151977
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,-2.99,-0.111,0.0226,-0.192034818302875,0.0270413775308068,0.9664870707359848,-0.081034818302875,0.1965211296817178,-0.2055,0.02779,True,0.19652112968171687,0.22964601769911508,-0.026938555926347574,-0.081034818302875,-0.09449999999999999,0.01346518169712499
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,-1.97,-0.032,0.0165,-0.103205894017635,0.021482818867629,0.9650556454266704,-0.071205894017635,0.3019890222805502,-0.1066,0.02248,True,0.3019890222805454,0.36242424242424237,-0.044358591297642316,-0.071205894017635,-0.0746,0.0033941059823650033
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,-0.95,0.076,0.0185,-0.0114534568646902,0.0192391121119967,0.9657855523711056,-0.0874534568646902,0.039952006053879,-0.0247,0.01882,True,0.03995200605387569,0.017297297297297343,0.022269506482290084,-0.0874534568646902,-0.1007,0.0132465431353098
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,0.08,0.18,0.0208,0.0855795427364781,0.0211347299294825,0.9720460824975924,-0.0944204572635218,0.0160927850712778,0.0614,0.02066,True,0.01609278507127405,-0.006730769230769124,0.022978215367013458,-0.0944204572635219,-0.11859999999999998,0.024179542736478092
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,1.12,0.297,0.0201,0.2229010943797977,0.0238614846030776,0.9740330780633896,-0.0740989056202022,0.1871385374665516,0.184,0.02427,True,0.1871385374665473,0.20746268656716418,-0.016832113593835987,-0.0740989056202023,-0.11299999999999999,0.03890109437979769
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,2.14,0.445,0.0246,0.4066007757908727,0.0266665673862067,0.97289049548476,-0.0383992242091272,0.0840068043173493,0.3718,0.02797,True,0.08400680431734554,0.1369918699186991,-0.04660109452246327,-0.03839922420912728,-0.07319999999999999,0.03480077579087271
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,3.17,0.606,0.0286,0.5861657140999063,0.0288504607745272,0.9693993173748204,-0.0198342859000937,0.0087573697387166,0.5498,0.02942,True,0.008757369738713296,0.028671328671328714,-0.019358913170387525,-0.01983428590009373,-0.05620000000000003,0.0363657140999063
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,4.23,0.753,0.0267,0.7578300089183634,0.0270817296256808,0.96974884313719,0.0048300089183633,0.014296989725874,0.7369,0.0275,True,0.014296989725872645,0.02996254681647935,-0.015209831793425417,0.004830008918363382,-0.016100000000000003,0.020930008918363385
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,5.26,0.847,0.0228,0.919648697445869,0.0232160042838227,0.9825617106099656,0.0726486974458689,0.0182458019220507,0.9145,0.02284,True,0.018245801922048204,0.0017543859649122092,0.016462534317981642,0.07264869744586899,0.0675,0.005148697445868988
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,6.27,0.931,0.0248,1.0156778849050772,0.0236473997013398,0.988479592213692,0.0846778849050771,-0.0464758184943618,1.0168,0.02312,True,-0.0464758184943628,-0.06774193548387086,0.02281140576729239,0.0846778849050771,0.08579999999999988,-0.001122115094922771
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,7.29,1.008,0.0209,1.085815239690525,0.0275735722222478,0.9895303479602268,0.0778152396905249,0.3193096757056395,1.0832,0.02746,True,0.3193096757056365,0.3138755980861244,0.004135914866999373,0.07781523969052495,0.07519999999999993,0.0026152396905250175
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,8.31,1.073,0.0291,1.1605014347098164,0.034785839229908,0.9879469730875676,0.0875014347098164,0.1953896642580097,1.1653,0.03478,True,0.19538966425800688,0.19518900343642603,0.0001678904516389562,0.08750143470981642,0.09230000000000005,-0.004798565290183632
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,9.31,1.123,0.0341,1.241331286991799,0.0446817618628141,0.984362730220245,0.1183312869917989,0.3103155971499752,1.2445,0.04473,True,0.31031559714997364,0.3117302052785924,-0.0010784291792063623,0.11833128699179896,0.12149999999999994,-0.003168713008200985
UIUC,s7075,s7075|S7075A0.DRG|59800,s7075,59800,40-60k,10.34,1.173,0.0446,1.2893401336795869,0.0579487557617204,0.9697012814051668,0.1163401336795866,0.2992994565408177,1.2685,0.05866,True,0.29929945654081613,0.3152466367713004,-0.012124859159215772,0.11634013367958684,0.09549999999999992,0.020840133679586925
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,-4.0,-0.177,0.0239,-0.2935794186712989,0.0284381381427135,0.9197231445583705,-0.1165794186712989,0.1898802570173029,-0.3119,0.03274,True,0.18988025701730116,0.3698744769874476,-0.13139468104112706,-0.1165794186712989,-0.13490000000000002,0.018320581328701124
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,-2.96,-0.081,0.0183,-0.1850700161738065,0.0222229654247541,0.9643424631296272,-0.1040700161738065,0.2143696953417543,-0.2023,0.0234,True,0.21436969534175412,0.27868852459016397,-0.050300622873756404,-0.1040700161738065,-0.1213,0.017229983826193507
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,-1.96,0.015,0.0172,-0.0817636342411735,0.0175374569421587,0.9546927012755028,-0.0967636342411735,0.0196195896603896,-0.1091,0.01969,True,0.019619589660389628,0.14476744186046506,-0.10932163828548998,-0.0967636342411735,-0.1241,0.027336365758826503
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,-0.95,0.108,0.015,0.0682669102416287,0.0166840030799131,0.9577613286800858,-0.0397330897583712,0.1122668719942106,0.0253,0.01702,True,0.1122668719942067,0.13466666666666674,-0.019741299652579355,-0.039733089758371296,-0.0827,0.0429669102416287
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,0.09,0.273,0.0171,0.2260760238809595,0.0174701355643202,0.9578780147752648,-0.0469239761190405,0.0216453546386103,0.2041,0.01886,True,0.021645354638608116,0.102923976608187,-0.07369376647294798,-0.046923976119040534,-0.06890000000000002,0.021976023880959483
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,1.13,0.422,0.0191,0.4029818368126713,0.0183699039070141,0.9547977314410312,-0.0190181631873286,-0.0382249263343363,0.3777,0.01961,True,-0.038224926334340305,0.026701570680628277,-0.06323794456837838,-0.019018163187328685,-0.044300000000000006,0.02528183681267132
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,2.17,0.563,0.0212,0.5666593196704951,0.0185134477348076,0.9552371329151804,0.0036593196704951,-0.1267241634524712,0.5451,0.019,True,-0.12672416345247176,-0.10377358490566041,-0.025608013957494763,0.0036593196704951536,-0.017899999999999916,0.02155931967049507
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,3.21,0.691,0.021,0.7179274011056128,0.0173280177797006,0.9649436723955566,0.0269274011056128,-0.1748562962047322,0.7135,0.01666,True,-0.17485629620473336,-0.20666666666666667,0.04009710562428566,0.02692740110561287,0.022500000000000075,0.004427401105612794
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,4.22,0.79,0.0184,0.84402220860013,0.0158880898118621,0.9795355584941504,0.0540222086001299,-0.1365168580509702,0.8374,0.01523,True,-0.13651685805097283,-0.17228260869565212,0.043210099268686734,0.05402220860012996,0.0474,0.006622208600129964
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,5.26,0.886,0.0165,0.9414562092352764,0.0162169863080713,0.9871401912888096,0.0554562092352762,-0.0171523449653726,0.9429,0.01582,True,-0.017152344965375786,-0.041212121212121214,0.025093951205518304,0.05545620923527639,0.05689999999999995,-0.0014437907647235626
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,6.26,0.968,0.0181,1.02266826738159,0.0179233502046038,0.9889222037895368,0.0546682673815899,-0.0097596572042073,1.0199,0.01794,True,-0.009759657204210011,-0.008839779005524885,-0.0009280822405909039,0.05466826738158992,0.05190000000000006,0.0027682673815898617
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,7.38,1.06,0.0217,1.0943879673669985,0.0225013524097525,0.9873451032140946,0.0343879673669982,0.0369286824770771,1.0867,0.02263,True,0.03692868247707378,0.04285714285714287,-0.00568482502198406,0.03438796736699845,0.026699999999999946,0.007687967366998505
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,8.32,1.118,0.0261,1.1629716455035295,0.027686493098518,0.9850208420866136,0.0449716455035296,0.060785176188429,1.1556,0.02801,True,0.060785176188429005,0.07318007662835242,-0.011549693019707295,0.04497164550352939,0.037599999999999856,0.007371645503529534
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,9.31,1.163,0.0331,1.248433484296996,0.0343027186450043,0.9786507341020044,0.0854334842969959,0.0363359107252062,1.2438,0.03519,True,0.0363359107252056,0.06314199395770398,-0.025214019749806655,0.08543348429699593,0.08079999999999998,0.004633484296995949
UIUC,s7075,s7075|S7075A0.DRG|99600,s7075,99600,100k,10.33,1.206,0.0425,1.3227652919096309,0.0432673115959205,0.9650476793882422,0.1167652919096309,0.018054390492247,1.3106,0.04476,True,0.01805439049224706,0.05317647058823525,-0.03334871322787082,0.11676529190963092,0.10460000000000003,0.012165291909630893
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,-4.03,-0.111,0.0188,-0.1979302673837878,0.0204131155241627,0.9329639627319744,-0.0869302673837878,0.0858040172426974,,,False,0.08580401724269668,,,-0.0869302673837878,,
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,-2.99,0.006,0.0152,-0.0474111110622196,0.016259038481081,0.9440072798841804,-0.0534111110622196,0.0696735842816496,-0.0651,0.01704,True,0.06967358428164483,0.12105263157894734,-0.04583107505393182,-0.0534111110622196,-0.07110000000000001,0.017688888937780402
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,-1.88,0.133,0.0133,0.1085631337502111,0.0123400479818354,0.929608326922752,-0.0244368662497888,-0.0721768434710166,0.0872,0.01334,True,-0.07217684347102256,0.003007518796992489,-0.07495892190139432,-0.024436866249788913,-0.04580000000000001,0.021363133750211094
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,-0.86,0.25,0.0118,0.2538444132995057,0.0113348442905372,0.9405703574149176,0.0038444132995056,-0.0394199753782002,0.2398,0.01205,True,-0.03941997537820333,0.02118644067796612,-0.059349021532182536,0.003844413299505689,-0.010199999999999987,0.014044413299505676
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,0.22,0.366,0.0108,0.4116568186176021,0.01064368903458,0.949264475826322,0.0456568186176021,-0.014473237538886,,,False,-0.01447323753888895,,,0.045656818617602124,,
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,1.2,0.472,0.0106,0.5320508453772114,0.0100844878737732,0.9576964837085442,0.0600508453772113,-0.0486332194553534,0.5302,0.01053,True,-0.04863321945535857,-0.006603773584905719,-0.042308843896182356,0.06005084537721139,0.05820000000000003,0.001850845377211363
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,2.23,0.581,0.0101,0.648951721158104,0.0097713573243541,0.969548223379514,0.067951721158104,-0.0325388787768141,0.6485,0.00974,True,-0.0325388787768217,-0.035643564356435564,0.0032194378186961073,0.067951721158104,0.0675,0.0004517211581039904
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,3.22,0.7,0.01,0.7529247853602037,0.0098067687894175,0.9789787084183522,0.0529247853602037,-0.0193231210582466,0.7547,0.00961,True,-0.019323121058249966,-0.03899999999999997,0.0204754203348075,0.05292478536020373,0.05470000000000008,-0.001775214639796352
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,4.27,0.807,0.0108,0.8533875858588073,0.0106309409225449,0.9839146111603614,0.0463875858588072,-0.0156536182828793,0.8573,0.0106,True,-0.01565361828287968,-0.018518518518518566,0.002918954957066036,0.0463875858588072,0.0502999999999999,-0.003912414141192699
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,5.28,0.901,0.0127,0.9459934314027092,0.0120981970764176,0.9857466004476704,0.0449934314027091,-0.0473860569749906,0.9465,0.0122,True,-0.04738605697499213,-0.03937007874015738,-0.008344501932983715,0.04499343140270917,0.045499999999999985,-0.0005065685972908129
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,6.31,0.99,0.0148,1.032513950693063,0.0146534220144198,0.9853624427413868,0.0425139506930629,-0.0099039179446048,1.0281,0.0145,True,-0.009903917944608171,-0.020270270270270264,0.010580828580675791,0.04251395069306296,0.03810000000000002,0.00441395069306294
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,7.31,1.068,0.0175,1.1065489666648507,0.0178681595168499,0.9867386839660915,0.0385489666648506,0.0210376866771416,1.0987,0.01784,True,0.021037686677137114,0.019428571428571427,0.0015784482539181336,0.03854896666485064,0.03069999999999995,0.007848966664850687
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,8.32,1.128,0.022,1.1766424144361272,0.0217001742467277,0.987322020330229,0.0486424144361272,-0.0136284433305566,1.1668,0.02165,True,-0.013628443330559037,-0.015909090909090894,0.0023175171698707076,0.04864241443612727,0.03880000000000017,0.0098424144361271
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,9.34,1.179,0.0278,1.246261890118851,0.0259915221028801,0.9848248884223876,0.0672618901188508,-0.0650531617669019,1.2326,0.02615,True,-0.06505316176690283,-0.05935251798561147,-0.006060340234030586,0.06726189011885086,0.05359999999999987,0.013661890118850994
UIUC,s7075,s7075|S7075A0.DRG|199700,s7075,199700,200k,10.37,1.219,0.0353,1.3115944767532774,0.0313747092591691,0.9778435808796374,0.0925944767532773,-0.1111980379838764,1.3013,0.0317,True,-0.11119803798387824,-0.10198300283286117,-0.010261537565643611,0.09259447675327737,0.08229999999999982,0.010294476753277548
UIUC,s7075,s7075|S7075A0.DRG|299400,s7075,299400,300-400k,-3.97,-0.041,0.0144,-0.0832227582103812,0.0153917251849348,0.9354170319280436,-0.0422227582103812,0.0688698045093677,-0.0955,0.01556,True,0.06886980450936116,0.08055555555555553,-0.010814576803676021,-0.042222758210381205,-0.0545,0.012277241789618795
