dap_name,chord_in,x,y
SD7062,11.915,0.75148,-0.00241
SD7062,11.915,0.81902,0.00042
SD7062,11.915,0.8748,0.00261
SD7062,11.915,0.92416,0.00285
SD7062,11.915,0.96263,0.00165
SD7062,11.915,0.98036,0.00021
SD7062,11.915,0.99012,-0.00056
SD7062,11.915,0.99375,-0.00072
SD7062,11.915,0.99747,-0.0007
SD7062,11.915,1.0,0.0
SD7080,11.994,1.0,0.0
SD7080,11.994,0.99183,0.00117
SD7080,11.994,0.98352,0.00174
SD7080,11.994,0.96858,0.0035
SD7080,11.994,0.95485,0.00542
SD7080,11.994,0.93589,0.00832
SD7080,11.994,0.9189,0.01088
SD7080,11.994,0.88226,0.01684
SD7080,11.994,0.82797,0.02559
SD7080,11.994,0.77224,0.03414
SD7080,11.994,0.73311,0.03955
SD7080,11.994,0.71136,0.04265
SD7080,11.994,0.69676,0.04483
SD7080,11.994,0.67807,0.04689
SD7080,11.994,0.6595,0.0485
SD7080,11.994,0.63631,0.05108
SD7080,11.994,0.6075,0.05468
SD7080,11.994,0.5641,0.05836
SD7080,11.994,0.49176,0.06332
SD7080,11.994,0.43149,0.06648
SD7080,11.994,0.37481,0.06858
SD7080,11.994,0.32848,0.06924
SD7080,11.994,0.27587,0.06886
SD7080,11.994,0.23356,0.06782
SD7080,11.994,0.19377,0.06581
SD7080,11.994,0.15401,0.06139
SD7080,11.994,0.11281,0.05456
SD7080,11.994,0.07803,0.04624
SD7080,11.994,0.05006,0.03645
SD7080,11.994,0.0343,0.02945
SD7080,11.994,0.01974,0.02177
SD7080,11.994,0.01025,0.01553
SD7080,11.994,0.00438,0.01055
SD7080,11.994,0.00116,0.00634
SD7080,11.994,0.0,-0.0
SD7080,11.994,0.00254,-0.00454
SD7080,11.994,0.0104,-0.009
SD7080,11.994,0.02575,-0.01287
SD7080,11.994,0.04165,-0.01529
SD7080,11.994,0.07011,-0.01892
SD7080,11.994,0.11868,-0.02311
SD7080,11.994,0.16464,-0.02511
SD7080,11.994,0.19765,-0.026
SD7080,11.994,0.23366,-0.02637
SD7080,11.994,0.2993,-0.02566
SD7080,11.994,0.34847,-0.02428
SD7080,11.994,0.41309,-0.02221
SD7080,11.994,0.47835,-0.01998
SD7080,11.994,0.53834,-0.0176
SD7080,11.994,0.58628,-0.01561
SD7080,11.994,0.62824,-0.01397
SD7080,11.994,0.68145,-0.01175
SD7080,11.994,0.72884,-0.01001
SD7080,11.994,0.77743,-0.0084
SD7080,11.994,0.8259,-0.00658
SD7080,11.994,0.86881,-0.00526
SD7080,11.994,0.9161,-0.00378
SD7080,11.994,0.94941,-0.00283
SD7080,11.994,0.97309,-0.00181
SD7080,11.994,0.98891,-0.0008
SD7080,11.994,1.0,0.0
SD7080R,11.996,1.0,0.0
SD7080R,11.996,0.9999,0.00014
SD7080R,11.996,0.99376,0.00096
SD7080R,11.996,0.98594,0.00196
SD7080R,11.996,0.96163,0.00487
SD7080R,11.996,0.91714,0.01123
SD7080R,11.996,0.84994,0.02182
SD7080R,11.996,0.77406,0.0333
SD7080R,11.996,0.72826,0.03962
SD7080R,11.996,0.68963,0.04505
SD7080R,11.996,0.65702,0.04793
SD7080R,11.996,0.6363,0.05018
SD7080R,11.996,0.61179,0.05314
SD7080R,11.996,0.57352,0.05644
SD7080R,11.996,0.49992,0.0614
SD7080R,11.996,0.43739,0.06475
SD7080R,11.996,0.35012,0.06707
SD7080R,11.996,0.26596,0.06657
SD7080R,11.996,0.20697,0.06435
SD7080R,11.996,0.15342,0.05878
SD7080R,11.996,0.11012,0.05138
SD7080R,11.996,0.07047,0.04117
SD7080R,11.996,0.04668,0.03217
SD7080R,11.996,0.03308,0.02595
SD7080R,11.996,0.01511,0.01594
SD7080R,11.996,0.00562,0.00872
SD7080R,11.996,0.00098,0.0029
SD7080R,11.996,0.0,0.0
SD7080R,11.996,0.00159,-0.00655
SD7080R,11.996,0.00555,-0.01003
SD7080R,11.996,0.01333,-0.01318
SD7080R,11.996,0.02421,-0.01578
SD7080R,11.996,0.03589,-0.01767
SD7080R,11.996,0.05181,-0.01982
SD7080R,11.996,0.07084,-0.02211
SD7080R,11.996,0.10893,-0.02546
SD7080R,11.996,0.1552,-0.02762
SD7080R,11.996,0.20519,-0.02892
SD7080R,11.996,0.28829,-0.02833
SD7080R,11.996,0.3721,-0.02582
SD7080R,11.996,0.45218,-0.02299
SD7080R,11.996,0.53688,-0.01943
SD7080R,11.996,0.63455,-0.01503
SD7080R,11.996,0.72084,-0.01131
SD7080R,11.996,0.81907,-0.00754
SD7080R,11.996,0.89835,-0.00433
SD7080R,11.996,0.95343,-0.0025
SD7080R,11.996,0.98508,-0.00082
SD7080R,11.996,0.99711,9e-05
SD7080R,11.996,1.0,0.0
SD7084,12.004,1.0,0.0
SD7084,12.004,1.00054,0.00065
SD7084,12.004,0.99653,0.00137
SD7084,12.004,0.99114,0.00222
SD7084,12.004,0.97294,0.00504
SD7084,12.004,0.93611,0.01066
SD7084,12.004,0.88482,0.01893
SD7084,12.004,0.82063,0.02921
SD7084,12.004,0.74736,0.04035
SD7084,12.004,0.68131,0.04887
SD7084,12.004,0.62448,0.05519
SD7084,12.004,0.53534,0.06299
SD7084,12.004,0.45167,0.06811
SD7084,12.004,0.38273,0.07052
SD7084,12.004,0.32521,0.07125
SD7084,12.004,0.25319,0.07007
SD7084,12.004,0.19244,0.06629
SD7084,12.004,0.13759,0.05965
SD7084,12.004,0.07344,0.04503
SD7084,12.004,0.05096,0.03696
SD7084,12.004,0.03199,0.02852
SD7084,12.004,0.01874,0.02121
SD7084,12.004,0.00632,0.01161
SD7084,12.004,0.00182,0.00612
SD7084,12.004,0.0,0.0
SD7084,12.004,0.00072,-0.00308
SD7084,12.004,0.00255,-0.00568
SD7084,12.004,0.00736,-0.00873
SD7084,12.004,0.01606,-0.0119
SD7084,12.004,0.02985,-0.01528
SD7084,12.004,0.06279,-0.02023
SD7084,12.004,0.1099,-0.024
SD7084,12.004,0.15766,-0.02593
SD7084,12.004,0.23338,-0.02676
SD7084,12.004,0.29873,-0.02622
SD7084,12.004,0.37682,-0.02466
SD7084,12.004,0.44099,-0.02295
SD7084,12.004,0.52013,-0.02032
SD7084,12.004,0.58645,-0.0178
SD7084,12.004,0.64219,-0.01549
SD7084,12.004,0.70619,-0.01276
SD7084,12.004,0.75542,-0.01058
SD7084,12.004,0.80901,-0.0083
SD7084,12.004,0.86804,-0.00576
SD7084,12.004,0.88704,-0.00497
SD7084,12.004,0.91556,-0.00379
SD7084,12.004,0.94846,-0.00243
SD7084,12.004,0.97209,-0.00159
SD7084,12.004,0.98882,-0.00096
SD7084,12.004,0.99462,-0.00073
SD7084,12.004,0.9995,-0.0005
SD7084,12.004,1.0,0.0
SD7090,11.985,1.0,0.0
SD7090,11.985,0.99809,0.00048
SD7090,11.985,0.99216,0.0013
SD7090,11.985,0.98366,0.00248
SD7090,11.985,0.96484,0.00485
SD7090,11.985,0.93672,0.00889
SD7090,11.985,0.89561,0.01491
SD7090,11.985,0.82595,0.02453
SD7090,11.985,0.74885,0.03382
SD7090,11.985,0.68385,0.04153
SD7090,11.985,0.62373,0.04777
SD7090,11.985,0.53659,0.05518
SD7090,11.985,0.47817,0.0593
SD7090,11.985,0.40677,0.06377
SD7090,11.985,0.33532,0.06612
SD7090,11.985,0.27801,0.06638
SD7090,11.985,0.23836,0.06555
SD7090,11.985,0.18226,0.06181
SD7090,11.985,0.12139,0.05399
SD7090,11.985,0.07629,0.04409
SD7090,11.985,0.04068,0.0323
SD7090,11.985,0.02135,0.02383
SD7090,11.985,0.00753,0.01387
SD7090,11.985,0.00226,0.00647
SD7090,11.985,0.0,0.0
SD7090,11.985,0.00026,-0.00311
SD7090,11.985,0.00275,-0.00807
SD7090,11.985,0.00793,-0.0127
SD7090,11.985,0.019,-0.01823
SD7090,11.985,0.03878,-0.02247
SD7090,11.985,0.07305,-0.02736
SD7090,11.985,0.12168,-0.0314
SD7090,11.985,0.17594,-0.03319
SD7090,11.985,0.22966,-0.03335
SD7090,11.985,0.29527,-0.03243
SD7090,11.985,0.35147,-0.03124
SD7090,11.985,0.3978,-0.03007
SD7090,11.985,0.46494,-0.02773
SD7090,11.985,0.52937,-0.0248
SD7090,11.985,0.59401,-0.02121
SD7090,11.985,0.66395,-0.01716
SD7090,11.985,0.73667,-0.01307
SD7090,11.985,0.79664,-0.00974
SD7090,11.985,0.86846,-0.00573
SD7090,11.985,0.90654,-0.0041
SD7090,11.985,0.95168,-0.00275
SD7090,11.985,0.97538,-0.00194
SD7090,11.985,0.99014,-0.00101
SD7090,11.985,0.99401,-0.00083
SD7090,11.985,0.99882,-0.00013
SD7090,11.985,1.0,0.0
SD8000,11.962,1.0,0.0
SD8000,11.962,1.00046,0.00111
SD8000,11.962,0.99665,0.00195
SD8000,11.962,0.98897,0.00307
SD8000,11.962,0.96936,0.00554
SD8000,11.962,0.93466,0.01027
SD8000,11.962,0.8945,0.01624
SD8000,11.962,0.82036,0.02689
SD8000,11.962,0.75841,0.03476
SD8000,11.962,0.7038,0.04128
SD8000,11.962,0.64809,0.04662
SD8000,11.962,0.57198,0.05264
SD8000,11.962,0.48977,0.05786
SD8000,11.962,0.40596,0.0613
SD8000,11.962,0.32881,0.06252
SD8000,11.962,0.25288,0.06117
SD8000,11.962,0.1766,0.0569
SD8000,11.962,0.11169,0.04938
SD8000,11.962,0.05866,0.03824
SD8000,11.962,0.03413,0.02978
SD8000,11.962,0.01668,0.0208
SD8000,11.962,0.008,0.01455
SD8000,11.962,0.00318,0.00899
SD8000,11.962,0.0,-0.0
SD8000,11.962,0.00102,-0.00319
SD8000,11.962,0.00371,-0.00622
SD8000,11.962,0.00922,-0.00961
SD8000,11.962,0.01796,-0.01358
SD8000,11.962,0.02842,-0.01697
SD8000,11.962,0.04584,-0.02041
SD8000,11.962,0.07055,-0.02359
SD8000,11.962,0.11413,-0.02689
SD8000,11.962,0.16687,-0.02834
SD8000,11.962,0.22209,-0.02834
SD8000,11.962,0.29657,-0.02675
SD8000,11.962,0.36217,-0.02436
SD8000,11.962,0.43854,-0.02091
SD8000,11.962,0.5374,-0.01575
SD8000,11.962,0.62509,-0.01101
SD8000,11.962,0.70568,-0.00666
SD8000,11.962,0.78624,-0.00248
SD8000,11.962,0.87495,0.00048
SD8000,11.962,0.93423,0.00087
SD8000,11.962,0.97424,-0.00016
SD8000,11.962,0.99198,-0.00099
SD8000,11.962,0.99724,-0.00115
SD8000,11.962,0.99949,-0.00113
SD8000,11.962,1.0,0.0
SD8020,11.935,1.0,0.0
SD8020,11.935,0.99396,0.00191
SD8020,11.935,0.9857,0.00275
SD8020,11.935,0.96612,0.0043
SD8020,11.935,0.92732,0.00795
SD8020,11.935,0.86826,0.01364
SD8020,11.935,0.80447,0.01961
SD8020,11.935,0.73551,0.02585
SD8020,11.935,0.67337,0.03114
SD8020,11.935,0.59887,0.03672
SD8020,11.935,0.51865,0.04194
SD8020,11.935,0.43092,0.0466
SD8020,11.935,0.33493,0.04972
SD8020,11.935,0.26455,0.0501
SD8020,11.935,0.18958,0.048
SD8020,11.935,0.13368,0.04383
SD8020,11.935,0.08309,0.03709
SD8020,11.935,0.0376,0.02616
SD8020,11.935,0.01708,0.01766
SD8020,11.935,0.00634,0.01068
SD8020,11.935,0.00201,0.00586
SD8020,11.935,0.0,0.0
SD8020,11.935,0.00147,-0.00625
SD8020,11.935,0.00412,-0.00985
SD8020,11.935,0.00968,-0.01413
SD8020,11.935,0.0206,-0.02008
SD8020,11.935,0.04464,-0.0291
SD8020,11.935,0.07929,-0.03733
SD8020,11.935,0.13372,-0.04507
SD8020,11.935,0.1934,-0.0497
SD8020,11.935,0.25884,-0.05173
SD8020,11.935,0.33492,-0.051
SD8020,11.935,0.40845,-0.04886
SD8020,11.935,0.49319,-0.04514
SD8020,11.935,0.5718,-0.04045
SD8020,11.935,0.66694,-0.03329
SD8020,11.935,0.7509,-0.02598
SD8020,11.935,0.82765,-0.0187
SD8020,11.935,0.9039,-0.01106
SD8020,11.935,0.95497,-0.00571
SD8020,11.935,0.98171,-0.00275
SD8020,11.935,0.99027,-0.00195
SD8020,11.935,0.99794,-0.0011
SD8020,11.935,1.0,0.0
SD8040,11.983,1.0,0.0
SD8040,11.983,0.99965,0.0004
SD8040,11.983,0.99521,0.00063
SD8040,11.983,0.98927,0.00169
SD8040,11.983,0.98316,0.00231
SD8040,11.983,0.95575,0.00536
SD8040,11.983,0.91961,0.00936
SD8040,11.983,0.87616,0.01531
SD8040,11.983,0.83607,0.02078
SD8040,11.983,0.79536,0.0266
SD8040,11.983,0.75229,0.03293
SD8040,11.983,0.71153,0.03874
SD8040,11.983,0.66984,0.04431
SD8040,11.983,0.62781,0.04995
SD8040,11.983,0.58684,0.05425
SD8040,11.983,0.54497,0.05818
SD8040,11.983,0.50241,0.0612
SD8040,11.983,0.46196,0.06398
SD8040,11.983,0.42357,0.06621
SD8040,11.983,0.38505,0.06785
SD8040,11.983,0.3464,0.06855
SD8040,11.983,0.30158,0.06867
SD8040,11.983,0.25831,0.06831
SD8040,11.983,0.2209,0.06686
SD8040,11.983,0.16299,0.06167
SD8040,11.983,0.10802,0.05288
SD8040,11.983,0.07243,0.04403
SD8040,11.983,0.04372,0.0334
SD8040,11.983,0.02237,0.02376
SD8040,11.983,0.01244,0.01812
SD8040,11.983,0.00365,0.01007
SD8040,11.983,0.0,-0.0
SD8040,11.983,0.00137,-0.00569
SD8040,11.983,0.00413,-0.01087
SD8040,11.983,0.0078,-0.01426
SD8040,11.983,0.01781,-0.01932
SD8040,11.983,0.02962,-0.02226
SD8040,11.983,0.07618,-0.02874
SD8040,11.983,0.07876,-0.02907
SD8040,11.983,0.12049,-0.03167
SD8040,11.983,0.16063,-0.03279
SD8040,11.983,0.20477,-0.03241
SD8040,11.983,0.24661,-0.03109
SD8040,11.983,0.28913,-0.02979
SD8040,11.983,0.3318,-0.02825
SD8040,11.983,0.3707,-0.02704
SD8040,11.983,0.43114,-0.02456
SD8040,11.983,0.51941,-0.02103
SD8040,11.983,0.61451,-0.01724
SD8040,11.983,0.70186,-0.01217
SD8040,11.983,0.77828,-0.00785
SD8040,11.983,0.84101,-0.00515
SD8040,11.983,0.88632,-0.00448
SD8040,11.983,0.93238,-0.00406
SD8040,11.983,0.96097,-0.00276
SD8040,11.983,0.98033,-0.00192
SD8040,11.983,0.98804,-0.00097
SD8040,11.983,0.9904,-0.00123
SD8040,11.983,0.99542,-0.00056
SD8040,11.983,0.99835,-0.00037
SD8040,11.983,1.0,0.0
SPICA,11.96,1.0,0.0
SPICA,11.96,0.99747,0.00218
SPICA,11.96,0.98865,0.00375
SPICA,11.96,0.97029,0.00686
SPICA,11.96,0.92254,0.01496
SPICA,11.96,0.85855,0.02619
SPICA,11.96,0.77971,0.0405
SPICA,11.96,0.68977,0.05706
SPICA,11.96,0.59982,0.07254
SPICA,11.96,0.50396,0.08771
SPICA,11.96,0.42396,0.0974
SPICA,11.96,0.33472,0.10149
SPICA,11.96,0.24624,0.09962
SPICA,11.96,0.17395,0.09128
SPICA,11.96,0.10819,0.0755
SPICA,11.96,0.06122,0.05629
SPICA,11.96,0.0279,0.03758
SPICA,11.96,0.01155,0.02351
SPICA,11.96,0.00566,0.01562
SPICA,11.96,0.00224,0.00889
SPICA,11.96,0.0,0.0
SPICA,11.96,0.0006,-0.0044
SPICA,11.96,0.0021,-0.00766
SPICA,11.96,0.00603,-0.01151
SPICA,11.96,0.01313,-0.01472
SPICA,11.96,0.02579,-0.01662
SPICA,11.96,0.05337,-0.01706
SPICA,11.96,0.13855,-0.01653
SPICA,11.96,0.27127,-0.01512
SPICA,11.96,0.37689,-0.01423
SPICA,11.96,0.4715,-0.0131
SPICA,11.96,0.55852,-0.01217
SPICA,11.96,0.63629,-0.01128
SPICA,11.96,0.73344,-0.01016
SPICA,11.96,0.81667,-0.00892
SPICA,11.96,0.89714,-0.00671
SPICA,11.96,0.94426,-0.00477
SPICA,11.96,0.98203,-0.00305
SPICA,11.96,0.98989,-0.00259
SPICA,11.96,0.99763,-0.00191
SPICA,11.96,1.0,0.0
WB13535,11.956,1.0,0.0
WB13535,11.956,0.99821,0.00274
WB13535,11.956,0.99188,0.00445
WB13535,11.956,0.98481,0.00608
WB13535,11.956,0.96319,0.01048
WB13535,11.956,0.92894,0.01721
WB13535,11.956,0.87438,0.02743
WB13535,11.956,0.81262,0.03955
WB13535,11.956,0.75053,0.05152
WB13535,11.956,0.7,0.06086
WB13535,11.956,0.62886,0.07332
WB13535,11.956,0.56368,0.08158
WB13535,11.956,0.50644,0.08754
WB13535,11.956,0.43789,0.09367
WB13535,11.956,0.37012,0.09633
WB13535,11.956,0.30793,0.09621
WB13535,11.956,0.25066,0.09418
WB13535,11.956,0.19031,0.0882
WB13535,11.956,0.14094,0.07863
WB13535,11.956,0.09773,0.06491
WB13535,11.956,0.06119,0.04891
WB13535,11.956,0.03477,0.03555
WB13535,11.956,0.01358,0.02146
WB13535,11.956,0.00457,0.01238
WB13535,11.956,0.00158,0.00717
WB13535,11.956,0.0,0.0
WB13535,11.956,0.00046,-0.00433
WB13535,11.956,0.00207,-0.00719
WB13535,11.956,0.00972,-0.01375
WB13535,11.956,0.01297,-0.01638
WB13535,11.956,0.01887,-0.01908
WB13535,11.956,0.02815,-0.02308
WB13535,11.956,0.04827,-0.02948
WB13535,11.956,0.08172,-0.03637
WB13535,11.956,0.12166,-0.04183
WB13535,11.956,0.16424,-0.04421
WB13535,11.956,0.2163,-0.043
WB13535,11.956,0.27413,-0.03907
WB13535,11.956,0.33433,-0.03411
WB13535,11.956,0.41105,-0.02751
WB13535,11.956,0.48508,-0.02135
WB13535,11.956,0.55472,-0.01631
WB13535,11.956,0.62232,-0.01219
WB13535,11.956,0.67693,-0.0095
WB13535,11.956,0.73298,-0.00793
WB13535,11.956,0.78998,-0.00708
WB13535,11.956,0.85532,-0.0063
WB13535,11.956,0.90696,-0.00578
WB13535,11.956,0.95165,-0.0052
WB13535,11.956,0.97784,-0.00383
WB13535,11.956,0.98772,-0.00308
WB13535,11.956,0.99297,-0.00293
WB13535,11.956,0.99738,-0.00254
WB13535,11.956,1.0,0.0
WB14035,11.985,1.0,0.0
WB14035,11.985,0.99723,0.00331
WB14035,11.985,0.99072,0.00555
WB14035,11.985,0.98199,0.00864
WB14035,11.985,0.95585,0.01663
WB14035,11.985,0.93184,0.02317
WB14035,11.985,0.89998,0.03098
WB14035,11.985,0.86854,0.03837
WB14035,11.985,0.82209,0.04901
WB14035,11.985,0.76684,0.06102
WB14035,11.985,0.70863,0.07278
WB14035,11.985,0.64966,0.08378
WB14035,11.985,0.59546,0.09232
WB14035,11.985,0.53052,0.09962
WB14035,11.985,0.44053,0.10466
WB14035,11.985,0.3644,0.10427
WB14035,11.985,0.30002,0.10112
WB14035,11.985,0.23707,0.09598
WB14035,11.985,0.17643,0.08673
WB14035,11.985,0.11345,0.06943
WB14035,11.985,0.06669,0.05044
WB14035,11.985,0.03588,0.03498
WB14035,11.985,0.01392,0.02054
WB14035,11.985,0.00542,0.01259
WB14035,11.985,0.0,0.0
WB14035,11.985,0.00139,-0.00545
WB14035,11.985,0.00482,-0.0092
WB14035,11.985,0.01433,-0.01452
WB14035,11.985,0.03152,-0.02117
WB14035,11.985,0.05959,-0.02869
WB14035,11.985,0.11668,-0.03807
WB14035,11.985,0.17375,-0.04098
WB14035,11.985,0.25293,-0.03858
WB14035,11.985,0.32927,-0.03509
WB14035,11.985,0.41526,-0.03066
WB14035,11.985,0.51953,-0.02546
WB14035,11.985,0.60202,-0.02154
WB14035,11.985,0.69153,-0.01732
WB14035,11.985,0.76755,-0.01374
WB14035,11.985,0.83783,-0.01025
WB14035,11.985,0.8918,-0.00751
WB14035,11.985,0.93869,-0.0048
WB14035,11.985,0.97036,-0.00336
WB14035,11.985,0.98701,-0.00265
WB14035,11.985,0.99303,-0.00287
WB14035,11.985,0.997,-0.00276
WB14035,11.985,1.0,0.0
