volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,alpha,CL,CD,run_file
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,-2.62,-0.266,0.0163,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,-0.5,-0.052,0.0167,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,1.56,0.141,0.0159,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,3.63,0.354,0.0161,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,5.69,0.553,0.0192,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,6.74,0.641,0.0224,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,7.77,0.725,0.0263,MS00289.DAT
vol1,SD8020T2.DRG,SD8020,sd8020,R. Wagner/R. Olsen,tripped,"Zig-Zag trip type ""B"" @ x/c = 25% (h/c = 0.32%)",0.25,,203000,8.8,0.797,0.0313,MS00289.DAT
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-5.25,-0.292,0.0472,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-4.24,-0.156,0.0293,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-3.12,-0.001,0.022,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-2.13,0.139,0.0187,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-1.11,0.238,0.0174,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,-0.08,0.339,0.0202,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,0.95,0.435,0.0229,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,1.96,0.53,0.0266,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,3.0,0.623,0.029,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,4.0,0.715,0.0317,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,5.04,0.825,0.0278,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,6.04,0.928,0.0239,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,7.07,1.032,0.0218,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,8.11,1.13,0.0215,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,9.17,1.176,0.0269,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,10.11,1.185,0.0363,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,100029,11.14,1.188,0.0526,bm05141.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-6.24,-0.332,0.0705,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-5.2,-0.138,0.0352,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-4.17,-0.015,0.0192,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-3.14,0.081,0.015,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-2.14,0.178,0.0125,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-1.09,0.271,0.0102,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,-0.05,0.381,0.0104,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,0.97,0.483,0.011,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,2.01,0.593,0.0118,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,3.0,0.698,0.0126,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,4.09,0.806,0.0134,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,5.02,0.902,0.0138,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,6.09,1.017,0.014,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,7.14,1.119,0.0149,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,8.15,1.191,0.0181,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,9.18,1.226,0.0265,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,10.12,1.234,0.0358,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,11.18,1.227,0.055,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,199879,12.2,1.218,0.0774,bm04979.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-6.25,-0.304,0.0669,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-5.21,-0.139,0.0341,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-4.18,-0.028,0.0169,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-3.2,0.064,0.0131,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-2.07,0.184,0.011,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-1.11,0.288,0.0092,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,-0.04,0.393,0.0083,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,1.02,0.502,0.0088,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,1.96,0.61,0.0092,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,3.02,0.714,0.0098,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,4.0,0.817,0.0105,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,5.06,0.935,0.0112,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,6.11,1.041,0.0115,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,7.15,1.135,0.0131,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,8.14,1.201,0.0176,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,9.15,1.241,0.0246,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,10.12,1.25,0.0343,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,11.16,1.245,0.0537,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,300289,12.17,1.236,0.0774,bm04981.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-6.25,-0.288,0.0647,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-5.18,-0.144,0.0337,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-4.19,-0.038,0.0164,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-3.15,0.071,0.0123,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-2.11,0.18,0.0106,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-1.16,0.277,0.009,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,-0.05,0.389,0.0078,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,0.94,0.493,0.0081,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,1.97,0.605,0.0085,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,3.0,0.714,0.0091,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,4.03,0.833,0.0098,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,5.08,0.942,0.0104,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,6.08,1.045,0.0111,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,7.08,1.134,0.0128,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,8.11,1.2,0.0177,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,9.11,1.24,0.0238,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,10.14,1.249,0.0347,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,11.15,1.245,0.0564,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,349865,12.14,1.238,0.0781,bm04983.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-6.23,-0.292,0.0651,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-5.2,-0.15,0.0341,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-4.16,-0.04,0.0145,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-3.13,0.064,0.0114,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-2.13,0.172,0.0099,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-1.08,0.28,0.0085,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,-0.09,0.382,0.0069,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,0.96,0.5,0.0072,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,1.98,0.611,0.0075,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,3.0,0.721,0.0079,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,4.03,0.835,0.0087,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,5.12,0.948,0.0094,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,6.09,1.045,0.0101,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,7.15,1.132,0.0128,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,8.18,1.195,0.0172,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,9.12,1.236,0.0224,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,10.14,1.255,0.0318,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,11.12,1.252,0.0543,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,459961,12.16,1.242,0.079,bm04985.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-6.2,-0.289,0.0643,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-5.18,-0.155,0.0352,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-4.15,-0.04,0.0139,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-3.2,0.056,0.0114,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-2.16,0.171,0.0097,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-1.09,0.276,0.0085,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,-0.04,0.388,0.0067,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,0.88,0.497,0.0068,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,1.97,0.613,0.0072,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,2.98,0.72,0.0077,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,4.02,0.833,0.0084,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,5.08,0.941,0.0091,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,6.11,1.047,0.0099,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,7.15,1.129,0.0128,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,8.14,1.195,0.0169,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,9.14,1.244,0.0226,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,10.09,1.259,0.03,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,11.17,1.257,0.0548,bm04987.dat
vol4,e387_c_drg.txt,E387 (E),e387,Y. Tinel,clean,clean,,,500094,12.13,1.248,0.0804,bm04987.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-6.21,-0.338,0.0754,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-5.25,-0.262,0.0495,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-4.17,-0.111,0.0276,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-3.18,0.034,0.0218,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-2.1,0.187,0.0197,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-1.07,0.28,0.0178,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,-0.05,0.381,0.0205,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,0.93,0.474,0.0229,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,1.97,0.583,0.0235,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,3.05,0.688,0.022,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,4.05,0.785,0.0198,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,5.1,0.885,0.019,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,6.06,0.981,0.0186,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,7.14,1.075,0.0193,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,8.13,1.136,0.0253,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,9.15,1.183,0.03,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,10.16,1.22,0.0381,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,100062,11.14,1.228,0.051,bm04989.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-6.22,-0.346,0.0754,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-5.18,-0.15,0.037,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-4.17,-0.026,0.018,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-3.15,0.062,0.0154,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-2.12,0.162,0.013,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-1.09,0.263,0.0124,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,-0.02,0.369,0.0113,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,0.96,0.465,0.0102,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,1.96,0.558,0.0115,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,3.0,0.646,0.0131,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,4.0,0.748,0.0149,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,5.03,0.842,0.0166,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,6.09,0.937,0.0186,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,7.1,1.03,0.0204,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,8.12,1.117,0.0227,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,9.12,1.194,0.0258,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,10.13,1.237,0.032,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,11.13,1.228,0.0503,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,199800,12.17,1.215,0.0733,bm04991.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-6.28,-0.311,0.07,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-5.26,-0.161,0.0378,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-4.19,-0.044,0.0162,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-3.12,0.063,0.0123,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-2.13,0.163,0.0112,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-1.09,0.262,0.0113,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,-0.09,0.364,0.0122,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,0.97,0.464,0.0127,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,2.0,0.569,0.0136,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,2.98,0.677,0.0146,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,4.04,0.777,0.0156,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,5.02,0.876,0.0168,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,6.09,0.972,0.0176,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,7.14,1.065,0.0187,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,8.11,1.15,0.0208,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,9.14,1.227,0.0235,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,10.13,1.272,0.0292,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,11.17,1.277,0.0462,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,349749,12.15,1.264,0.0643,bm04993.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,500060,-6.22,-0.295,0.0674,bm04995.dat
vol4,e387_tf_drg.txt,E387 (E),e387,Y. Tinel,tripped,"'u.s.t. located at 2% chord, l.s.t. located at 5% chord'",0.02,0.05,500060,-5.2,-0.16,0.0363,bm04995.dat
